event_id,anonymous_session_id,workflow_stage,event_type,timestamp_bucket,consent_status,portal_version,event_source,created_at
EVT-E955B17608D7,ANON-5BF8-DC33,Submit,ENTERED,2026-08-27 15:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-27T15:51:57
EVT-BE2F0E340BFC,ANON-5BF8-DC33,Submit,COMPLETED,2026-08-27 15:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-27T15:52:26
EVT-1DAFFB5F17E6,ANON-5BF8-DC33,Confirmation,ENTERED,2026-08-27 15:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-27T15:52:26
EVT-58E88720654B,ANON-5BF8-DC33,Confirmation,COMPLETED,2026-08-27 15:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-27T15:53:10
EVT-08FE046ABEE4,ANON-1A94-EA22,Login,ENTERED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:54:00
EVT-AA3B1DB641F1,ANON-1A94-EA22,Login,COMPLETED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:54:58
EVT-19A2066053B0,ANON-1A94-EA22,Start Claim,ENTERED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:54:58
EVT-27E387F9E207,ANON-1A94-EA22,Start Claim,COMPLETED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:55:56
EVT-32C4665F9BCB,ANON-1A94-EA22,Claim Type,ENTERED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:55:56
EVT-931EE48A86F7,ANON-1A94-EA22,Claim Type,COMPLETED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:56:22
EVT-8B04F8704330,ANON-1A94-EA22,Claim Details,ENTERED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:56:22
EVT-565CE7AE0A31,ANON-1A94-EA22,Claim Details,COMPLETED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:57:03
EVT-11A32C81AFF1,ANON-1A94-EA22,Document Upload,ENTERED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:57:03
EVT-3F326CD0962B,ANON-1A94-EA22,Document Upload,ERROR,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:57:23
EVT-4ECB90CB3901,ANON-1A94-EA22,Document Upload,COMPLETED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:57:43
EVT-C941ECC3D1AF,ANON-1A94-EA22,Review,ENTERED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:57:43
EVT-BF3C39E2EBB9,ANON-1A94-EA22,Review,COMPLETED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:58:43
EVT-E63A99FC8D28,ANON-1A94-EA22,Submit,ENTERED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:58:43
EVT-C6CF4C2756AC,ANON-1A94-EA22,Submit,COMPLETED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:58:56
EVT-83D809A466A3,ANON-1A94-EA22,Confirmation,ENTERED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:58:56
EVT-9977725F707B,ANON-1A94-EA22,Confirmation,COMPLETED,2026-08-10 22:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-10T22:59:40
EVT-9DF14CF945C7,ANON-CAAD-D120,Login,ENTERED,2026-08-02 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T02:59:00
EVT-1E9186C8B12C,ANON-CAAD-D120,Login,COMPLETED,2026-08-02 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T02:59:46
EVT-0D46984A0C14,ANON-CAAD-D120,Start Claim,ENTERED,2026-08-02 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T02:59:46
EVT-56BC472A3359,ANON-CAAD-D120,Start Claim,COMPLETED,2026-08-02 02:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:00:40
EVT-975CB689BCEC,ANON-CAAD-D120,Claim Type,ENTERED,2026-08-02 03:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:00:40
EVT-8D2B374B8800,ANON-CAAD-D120,Claim Type,COMPLETED,2026-08-02 03:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:01:36
EVT-B9D964D11FE6,ANON-CAAD-D120,Claim Details,ENTERED,2026-08-02 03:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:01:36
EVT-03B1E36EF583,ANON-CAAD-D120,Claim Details,COMPLETED,2026-08-02 03:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:02:13
EVT-6A5A21FD8062,ANON-CAAD-D120,Document Upload,ENTERED,2026-08-02 03:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:02:13
EVT-9FF9199BF932,ANON-CAAD-D120,Document Upload,COMPLETED,2026-08-02 03:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:02:36
EVT-E6B33DF80C53,ANON-CAAD-D120,Review,ENTERED,2026-08-02 03:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:02:36
EVT-B89A8870114E,ANON-CAAD-D120,Review,ABANDONED,2026-08-02 03:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-02T03:03:16
EVT-0B112B4215D9,ANON-4D18-A3E4,Login,ENTERED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:32:00
EVT-D66A39DE8224,ANON-4D18-A3E4,Login,COMPLETED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:32:29
EVT-39D0723B6F39,ANON-4D18-A3E4,Start Claim,ENTERED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:32:29
EVT-EBF406552947,ANON-4D18-A3E4,Start Claim,COMPLETED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:33:02
EVT-A78C4171D326,ANON-4D18-A3E4,Claim Type,ENTERED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:33:02
EVT-B1AF24D7BEE3,ANON-4D18-A3E4,Claim Type,COMPLETED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:33:34
EVT-A8BA9E439E62,ANON-4D18-A3E4,Claim Details,ENTERED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:33:34
EVT-1E4A462522C7,ANON-4D18-A3E4,Claim Details,COMPLETED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:34:04
EVT-BC8926E9337B,ANON-4D18-A3E4,Document Upload,ENTERED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:34:04
EVT-979E3D0076CF,ANON-4D18-A3E4,Document Upload,COMPLETED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:34:56
EVT-BE71AD9CC281,ANON-4D18-A3E4,Review,ENTERED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:34:56
EVT-E4E773B3D2F6,ANON-4D18-A3E4,Review,COMPLETED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:35:51
EVT-ADE8A867AFCE,ANON-4D18-A3E4,Submit,ENTERED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:35:51
EVT-9F9B6BD4E135,ANON-4D18-A3E4,Submit,ABANDONED,2026-08-10 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-10T21:37:04
EVT-E68B5A241A6C,ANON-363B-B9D4,Login,ENTERED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:18:00
EVT-6C92C463D65D,ANON-363B-B9D4,Login,COMPLETED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:18:43
EVT-1F330CD7EE25,ANON-363B-B9D4,Start Claim,ENTERED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:18:43
EVT-17A30BC4DF0E,ANON-363B-B9D4,Start Claim,COMPLETED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:19:36
EVT-9A5C0A9FDAA2,ANON-363B-B9D4,Claim Type,ENTERED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:19:36
EVT-B32F622CB05A,ANON-363B-B9D4,Claim Type,COMPLETED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:20:20
EVT-819E0E1C3B4E,ANON-363B-B9D4,Claim Details,ENTERED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:20:20
EVT-41E350EA5349,ANON-363B-B9D4,Claim Details,COMPLETED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:20:54
EVT-27DFC1C62B15,ANON-363B-B9D4,Document Upload,ENTERED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:20:54
EVT-382957FE9C81,ANON-363B-B9D4,Document Upload,COMPLETED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:21:20
EVT-A5632741777B,ANON-363B-B9D4,Review,ENTERED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:21:20
EVT-03F2FD34895C,ANON-363B-B9D4,Review,COMPLETED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:21:38
EVT-20C5984EE6F9,ANON-363B-B9D4,Submit,ENTERED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:21:38
EVT-129B856EA9EA,ANON-363B-B9D4,Submit,COMPLETED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:22:37
EVT-8719EE74E94D,ANON-363B-B9D4,Confirmation,ENTERED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:22:37
EVT-22FCF64868D2,ANON-363B-B9D4,Confirmation,COMPLETED,2026-08-28 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T00:23:01
EVT-1D74C2E24C1E,ANON-0E32-76B9,Login,ENTERED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:25:00
EVT-1C8A7EC7DFB3,ANON-0E32-76B9,Login,COMPLETED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:25:50
EVT-D178982B684C,ANON-0E32-76B9,Start Claim,ENTERED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:25:50
EVT-B5E890B7D692,ANON-0E32-76B9,Start Claim,COMPLETED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:26:07
EVT-33C1D40F4304,ANON-0E32-76B9,Claim Type,ENTERED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:26:07
EVT-516070727DE6,ANON-0E32-76B9,Claim Type,COMPLETED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:26:47
EVT-1549F5310750,ANON-0E32-76B9,Claim Details,ENTERED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:26:47
EVT-661AE6126138,ANON-0E32-76B9,Claim Details,COMPLETED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:27:27
EVT-57705B81713D,ANON-0E32-76B9,Document Upload,ENTERED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:27:27
EVT-79DCCA31C562,ANON-0E32-76B9,Document Upload,ABANDONED,2026-08-20 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-20T16:28:26
EVT-C9FAA90A972A,ANON-879A-7E15,Login,ENTERED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:35:00
EVT-905E4B60C538,ANON-879A-7E15,Login,COMPLETED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:35:48
EVT-5117352E4EB2,ANON-879A-7E15,Start Claim,ENTERED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:35:48
EVT-40CE99BD62A2,ANON-879A-7E15,Start Claim,COMPLETED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:36:46
EVT-8F59552A4DB9,ANON-879A-7E15,Claim Type,ENTERED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:36:46
EVT-70F34B5C3421,ANON-879A-7E15,Claim Type,COMPLETED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:37:29
EVT-408F0D6F19AF,ANON-879A-7E15,Claim Details,ENTERED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:37:29
EVT-DEDE67D89D77,ANON-879A-7E15,Claim Details,COMPLETED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:38:02
EVT-BE48966C48D4,ANON-879A-7E15,Document Upload,ENTERED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:38:02
EVT-352843056746,ANON-879A-7E15,Document Upload,ABANDONED,2026-08-14 20:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-14T20:39:28
EVT-0FB9839F5B97,ANON-86BD-B8F5,Login,ENTERED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:19:00
EVT-C7F1836AEA60,ANON-86BD-B8F5,Login,COMPLETED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:19:50
EVT-13D060D282EB,ANON-86BD-B8F5,Start Claim,ENTERED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:19:50
EVT-1F70D403AA5F,ANON-86BD-B8F5,Start Claim,COMPLETED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:20:18
EVT-9CC81DAE0290,ANON-86BD-B8F5,Claim Type,ENTERED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:20:18
EVT-2684C8814792,ANON-86BD-B8F5,Claim Type,COMPLETED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:21:16
EVT-A847231E5BFA,ANON-86BD-B8F5,Claim Details,ENTERED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:21:16
EVT-B228A7C96FF2,ANON-86BD-B8F5,Claim Details,COMPLETED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:22:10
EVT-12DBCF227F83,ANON-86BD-B8F5,Document Upload,ENTERED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:22:10
EVT-528D8EEC3F7A,ANON-86BD-B8F5,Document Upload,COMPLETED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:22:26
EVT-8F39358CF32A,ANON-86BD-B8F5,Review,ENTERED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:22:26
EVT-8240E9C01BCB,ANON-86BD-B8F5,Review,COMPLETED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:23:19
EVT-DF6975500290,ANON-86BD-B8F5,Submit,ENTERED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:23:19
EVT-61A4DD200536,ANON-86BD-B8F5,Submit,COMPLETED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:24:03
EVT-3D7545F302DF,ANON-86BD-B8F5,Confirmation,ENTERED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:24:03
EVT-73828BEF2C04,ANON-86BD-B8F5,Confirmation,COMPLETED,2026-08-23 08:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-23T08:24:59
EVT-2F4CD64E9C6C,ANON-5FF3-B57C,Login,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T11:58:00
EVT-A0459F41795B,ANON-5FF3-B57C,Login,COMPLETED,2026-08-30 11:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T11:58:58
EVT-6F13C044CD6B,ANON-5FF3-B57C,Start Claim,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T11:58:58
EVT-58370D926C81,ANON-5FF3-B57C,Start Claim,COMPLETED,2026-08-30 11:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T11:59:52
EVT-8B4092F93708,ANON-5FF3-B57C,Claim Type,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T11:59:52
EVT-202280600BB9,ANON-5FF3-B57C,Claim Type,COMPLETED,2026-08-30 11:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T12:00:31
EVT-73DB9B9AA1DC,ANON-5FF3-B57C,Claim Details,ENTERED,2026-08-30 12:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T12:00:31
EVT-D9AF78FCFBFA,ANON-5FF3-B57C,Claim Details,COMPLETED,2026-08-30 12:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T12:01:09
EVT-DF80DAC1AB38,ANON-5FF3-B57C,Document Upload,ENTERED,2026-08-30 12:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T12:01:09
EVT-BC94C6B99BC9,ANON-5FF3-B57C,Document Upload,ABANDONED,2026-08-30 12:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-30T12:02:22
EVT-B107A0F6FE19,ANON-1CC3-91B5,Login,ENTERED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:53:00
EVT-76AF30EA2A21,ANON-1CC3-91B5,Login,COMPLETED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:53:18
EVT-87E5DD1B739A,ANON-1CC3-91B5,Start Claim,ENTERED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:53:18
EVT-E9D1D33B8DE9,ANON-1CC3-91B5,Start Claim,COMPLETED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:53:56
EVT-18F085E1553A,ANON-1CC3-91B5,Claim Type,ENTERED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:53:56
EVT-42CBB5E1A4EE,ANON-1CC3-91B5,Claim Type,COMPLETED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:54:33
EVT-49092A200E82,ANON-1CC3-91B5,Claim Details,ENTERED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:54:33
EVT-0F7EE3167985,ANON-1CC3-91B5,Claim Details,COMPLETED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:55:26
EVT-1313071A9A78,ANON-1CC3-91B5,Document Upload,ENTERED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:55:26
EVT-D64F514842ED,ANON-1CC3-91B5,Document Upload,COMPLETED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:55:58
EVT-0034A7E5F8F2,ANON-1CC3-91B5,Review,ENTERED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:55:58
EVT-F347C4449267,ANON-1CC3-91B5,Review,COMPLETED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:56:15
EVT-65B137EEF260,ANON-1CC3-91B5,Submit,ENTERED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:56:15
EVT-6E2A3543B570,ANON-1CC3-91B5,Submit,COMPLETED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:57:08
EVT-8031650B8056,ANON-1CC3-91B5,Confirmation,ENTERED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:57:08
EVT-853421818426,ANON-1CC3-91B5,Confirmation,COMPLETED,2026-08-01 18:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-01T18:57:28
EVT-FF08FF0B71FC,ANON-95A5-9768,Login,ENTERED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:32:00
EVT-D35A472CEA25,ANON-95A5-9768,Login,COMPLETED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:32:56
EVT-D785FD04256D,ANON-95A5-9768,Start Claim,ENTERED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:32:56
EVT-047A2C95ECAB,ANON-95A5-9768,Start Claim,COMPLETED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:33:30
EVT-070C9D066309,ANON-95A5-9768,Claim Type,ENTERED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:33:30
EVT-DC172CAE676E,ANON-95A5-9768,Claim Type,COMPLETED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:34:21
EVT-F1F4AABC7C05,ANON-95A5-9768,Claim Details,ENTERED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:34:21
EVT-F3F118463FBD,ANON-95A5-9768,Claim Details,COMPLETED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:34:49
EVT-8EAFB9992011,ANON-95A5-9768,Document Upload,ENTERED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:34:49
EVT-384270D31393,ANON-95A5-9768,Document Upload,COMPLETED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:35:27
EVT-9C7E4638E46D,ANON-95A5-9768,Review,ENTERED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:35:27
EVT-A7DC75DFFADA,ANON-95A5-9768,Review,COMPLETED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:36:25
EVT-C4C24C1C7B9A,ANON-95A5-9768,Submit,ENTERED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:36:25
EVT-995DE7B562BE,ANON-95A5-9768,Submit,COMPLETED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:37:24
EVT-0C58021E86DD,ANON-95A5-9768,Confirmation,ENTERED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:37:24
EVT-A3E89C87AEA7,ANON-95A5-9768,Confirmation,COMPLETED,2026-08-05 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-05T16:37:59
EVT-9C44664BF36B,ANON-02F5-BD0F,Login,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:35:00
EVT-C077D9107E07,ANON-02F5-BD0F,Login,COMPLETED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:35:19
EVT-69F1042DA49E,ANON-02F5-BD0F,Start Claim,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:35:19
EVT-7046B42A592E,ANON-02F5-BD0F,Start Claim,COMPLETED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:36:17
EVT-B33F3249BA2D,ANON-02F5-BD0F,Claim Type,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:36:17
EVT-DA50A27FC5A6,ANON-02F5-BD0F,Claim Type,COMPLETED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:36:55
EVT-66DCBB38FAF4,ANON-02F5-BD0F,Claim Details,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:36:55
EVT-2A2CC3E63112,ANON-02F5-BD0F,Claim Details,COMPLETED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:37:29
EVT-B526117729D2,ANON-02F5-BD0F,Document Upload,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:37:29
EVT-B3008F8104BF,ANON-02F5-BD0F,Document Upload,COMPLETED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:38:21
EVT-D77DB946D788,ANON-02F5-BD0F,Review,ENTERED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:38:21
EVT-3704C84DA0A5,ANON-02F5-BD0F,Review,ABANDONED,2026-08-30 11:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-30T11:38:56
EVT-326FC7268548,ANON-6C56-D70B,Login,ENTERED,2026-08-22 17:00:00,UNKNOWN,v2.4-legacy-adapter,web_claims_portal,2026-08-22T17:34:00
EVT-AB50CAEE9C73,ANON-6C56-D70B,Login,COMPLETED,2026-08-22 17:00:00,UNKNOWN,v2.4-legacy-adapter,web_claims_portal,2026-08-22T17:34:23
